stop_lat,stop_code,stop_lon,stop_id,stop_url,parent_station,stop_desc,stop_name,location_type,zone_id
43.413436,,-80.486301,2882_merged_99830223,,,,Block Line / Mclennan Pk,0,
43.497879,,-80.494429,3786,,,,Dansbury / Palamino,0,
43.502874,,-80.497962,2034,,,,Lexington / Malabar,0,
43.408459,,-80.396355,1568,,,,Sportsworld Crossing,0,
43.409414,,-80.393072,1569,,place_SPW,,Sportsworld Crossing,0,
43.417983,,-80.311422,1298,,,,Holiday Inn / Franklin,0,
43.431584,,-80.309254,1299,,,,Tannery / Queen,0,
43.402693,,-80.460642,1788,,,,Trillium / Steckle,0,
43.40125,,-80.360651,1435_merged_99830142,,,,336 Eagle St. N.,0,
43.428236,,-80.432234,1561,,,,Fairway / King,0,
43.403974,,-80.351903,1290,,,,Eagle / Arlington,0,
43.402874,,-80.480326,1779_merged_99830039,,,,222 Mcintyre Dr.,0,
43.425714,,-80.423128,1564,,,,King / Hofstetter,0,
43.41719,,-80.31594,1297,,,,Jacob Hespeler S.S.,0,
43.417366,,-80.3243,1294,,,,At Cambridge Markets,0,
43.41062,,-80.399816,1567,,,,King / Deer Ridge,0,
43.384177,,-80.312434,1360,,,,Munch / Elgin,0,
43.391569,,-80.450468,1712,,,,Pioneer / Black Walnut,0,
43.501291,,-80.500289,2033,,,,Lexington / Bertha,0,
43.399859,,-80.45926,1789,,,,Trillium / Trillium Park,0,
43.485005,,-80.528569,3707_merged_99830145,,place_SDS,,St David C.S.S. 1,0,
43.474215,,-80.545641,3700_merged_99830144,,,,U.W. - B.C. Matthews Hall,0,
43.449169,,-80.49208,2551_merged_99830080,,place_CST,,Charles St. Terminal,0,
43.435405,,-80.512471,3197,,,,Westmount / Overlea,0,
43.433305,,-80.50988,3196,,,,Westmount / Queens,0,
43.431022,,-80.508849,3195,,,,Westmount / Forest Hill,0,
43.427472,,-80.506122,3194,,,,Westmount / Village,0,
43.425492,,-80.504483,3193,,,,Westmount / Stonybrook,0,
43.419519,,-80.501567,3192,,,,Westmount / Ottawa,0,
43.417049,,-80.501007,3191,,,,Westmount / Laurentian,0,
43.413219,,-80.500136,3190,,,,Westmount / Williamsburg,0,
43.51006,,-80.543034,3728,,,,King / Bridge,0,
43.435571,,-80.515509,3198,,,,Highland / Westmount,0,
43.434012,,-80.519624,3199,,,,Highland / Fieldgate,0,
43.40764,,-80.475024,1864,,,,Strasburg / Bleams,0,
